time,open,high,low,close,tick_volume,spread,real_volume
2024-07-01 00:00:00,1.0745,1.0745,1.0737,1.0743,305,0,0
2024-06-28 23:00:00,1.0711,1.0714,1.0708,1.0712,1068,0,0
2024-06-28 22:00:00,1.0712,1.0713,1.0706,1.0711,1628,0,0
2024-06-28 21:00:00,1.0714,1.0718,1.0711,1.0712,1405,0,0
2024-06-28 20:00:00,1.0716,1.0725,1.0714,1.0714,1464,0,0
2024-06-28 19:00:00,1.0711,1.0722,1.071,1.0716,1917,0,0
2024-06-28 18:00:00,1.0718,1.0718,1.0709,1.0711,2838,0,0
2024-06-28 17:00:00,1.0699,1.0722,1.0693,1.0718,3838,0,0
2024-06-28 16:00:00,1.0705,1.0708,1.0693,1.0698,3090,0,0
2024-06-28 15:00:00,1.0697,1.0719,1.0695,1.0705,3223,0,0
2024-06-28 14:00:00,1.0709,1.0712,1.0692,1.0697,1656,0,0
2024-06-28 13:00:00,1.0709,1.071,1.0704,1.0709,1726,0,0
2024-06-28 12:00:00,1.0698,1.0709,1.0693,1.0709,1863,0,0
2024-06-28 11:00:00,1.0697,1.07,1.0692,1.0698,2039,0,0
2024-06-28 10:00:00,1.0697,1.0704,1.0692,1.0697,2171,0,0
2024-06-28 09:00:00,1.069,1.0698,1.069,1.0697,1586,0,0
2024-06-28 08:00:00,1.0687,1.0692,1.0686,1.069,750,0,0
2024-06-28 07:00:00,1.0692,1.0692,1.0686,1.0687,642,0,0
2024-06-28 06:00:00,1.0694,1.0695,1.069,1.0692,693,0,0
2024-06-28 05:00:00,1.0691,1.0697,1.0688,1.0694,1193,0,0
2024-06-28 04:00:00,1.0698,1.0699,1.0685,1.0691,1728,0,0
2024-06-28 03:00:00,1.0708,1.0711,1.0697,1.0698,886,0,0
2024-06-28 02:00:00,1.0704,1.0709,1.0704,1.0708,419,0,0
2024-06-28 01:00:00,1.0705,1.0705,1.0703,1.0704,323,0,0
2024-06-28 00:00:00,1.07,1.0714,1.07,1.0705,286,0,0
